title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Reasons of Singles for Being Single: Evidence from Brazil and the UK,"['Menelaos Apostolou', 'Béla Birkás', 'Caio Santos Alves da Silva[...]', 'Yan Wang']","The current research aimed to examine the reasons people are single, that is, not in an intimate relationship, across eight different countries-Brazil, China, Czech Republic, Greece, Hungary, India, Japan, and the UK. We asked a large cross-cultural sample of single participants (N = 6,822) to rate 92 different possible reasons for being single. These reasons were classified into 12 factors, including one's perceived inability to find the right partner, the perception that one is not good at flirting, and the desire to focus on one's career. Significant sex and age effects were found for most factors. The extracted factors were further classified into three separate domains: Perceived poor capacity to attract mates, desiring the freedom of choice, and currently being in between relationships. The domain structure, the relative importance of each factor and domain, as well as sex and age effects were relatively consistent across countries. There were also important differences however, including the differing effect sizes of sex and age effects between countries.",Article,1, Cross-Cultural Research,,1,"
Download",1,12.0,273
Psychometric Assessment of Adverse Childhood Experiences International Questionnaire (ACE-IQ) with Adults Engaging in Non-Suicidal Self-Injury,"['Rania Christoforou', 'Nuno Bravo Ferreira']","Background: The current study aimed to investigate the psychometric properties of the Adverse Childhood Experiences – International Questionnaire (ACE-IQ) with individuals engaging in non-suicidal self-injury. Numerous studies have supported the association of adverse childhood experiences with non-suicidal self-injury. However, the majority of the measures used were limited to basic forms of abuse and neglect, indicating a need for the use of a more inclusive measure, such as the ACE-IQ. The psychometric properties of the measure though have only been briefly investigated with other populations, suggesting that a more thorough examination might be beneficial before its use. Method: Two hundred eighty-four adult participants (77.5% females) with a mean age of 23.4 (SD=5.7) were recruited online via specific self-harm groups on social media platforms. Participants were asked to complete an online survey consisting of three self-report measures regarding early childhood experiences and engagement in non-suicidal self-injury. Results: The findings of this study supported ACE-IQ’s reliability (Cronbach’s alpha = 0.854), convergent validity (r= 0.85, p<0.001 with the CTQ-SF), predictive validity (R² = 0.12, p=0.001 of the SHI total score) and discriminant validity (F-value = 13.90, p<0.001). An exploration of the factor structure demonstrated a 5-factor solution (physical abuse, sexual abuse, emotional abuse, exposure to violence, family environment). Conclusions: It was concluded that ACE-IQ is a reliable and valid measure to be used for research or clinical purposes with individuals engaging in non-suicidal self-injury, although further research is needed on its factor structure. Research and clinical implications are discussed.",Article,,,,1,"
Download",0,4.1,440
"Prevalence, deaths and disability-adjusted-life-years (DALYs) due to asthma and its attributable risk factors in 204 countries and territories, 1990-2019","['Saeid Safiri', 'Kristin V Carson-Chahhoud', 'Nahid Karamzad[...]', 'Jay S. Kaufman']","Background Understanding global trends in the point prevalence, deaths and disability adjusted life years (DALYs) for asthma will facilitate evidence-based decision making. Research Question What is the global, regional and national burden of asthma in 204 countries and territories between 1990 and 2019, by age, sex and socio-demographic index (SDI)? Study Design and Methods Publicly available data from the Global Burden of Disease study were used over the period 1990 to 2019. All estimates were presented as counts and age-standardised rates per 100,000, along with their associated uncertainty intervals (UIs). Results In 2019, the global age-standardised point prevalence and death rates for asthma were 3415.5 and 5.8 per 100,000, which represent a 24% and 51.3% decrease since 1990, respectively. Moreover, in 2019 the global age-standardised DALY rate was 273.6 and the global point prevalence of asthma was highest in the 5-9 age group. Also in 2019, the USA (10399.3) had the highest age-standardised point prevalence rate of asthma. Generally, the burden of asthma decreased with increasing socio-demographic index (SDI). Globally, high body mass index (16.9%), smoking (9.9%) and occupational asthmagens (8.8%) contributed to the 2019 asthma DALYs. Interpretation Asthma remains an important public health issue, particularly in regions with low socio-economic development. Future research is needed to thoroughly examine the associations asthma has with its risk factors and the factors impeding optimal self-management. Further research is also needed to understand and better implement the interventions that have reduced the burden of asthma.",Article,1, Chest,,0,"
Request full-text",1,1.2,28
Parental Influence and Sexual Selection,['Menelaos Apostolou'],"This chapter addresses how the genetic relatedness between parents and their children results in the two parties having converging as well as diverging interests. In the domain of mating, these interests, along with other factors such as the trade-offs inherent in mating, give rise to an opportunity cost of free mate choice: Parents have much to lose if they allow their children to exercise choice freely. This opportunity cost provides a strong incentive to parents to influence their children's mate choices. In preindustrial societies, parents manage to exercise direct control, which is predominantly manifested in the institution of arranged marriage. In postindustrial societies, parents exercise influence indirectly through manipulation. Ultimately, parental influence over mating gives rise to a sexual selection force, namely parental choice, which may be unique to the human species.",Chapter,,,,0,"
Download",0,4.2,353
Parent-offspring conflict,['Menelaos Apostolou'],"The relationships of parents and children are dictated by their genetic interests, which are not however completely overlapping. In particular, children share 50% of their alleles with their parents, which means that their genetic interests partially converge and partially diverge. The present chapter discusses divergence of interests and the related research and implications for the field of evolutionary psychology. Parent-offspring conflict over mating is manifested in the allocation of parental investment, where children want more than their fair share of parental resources. Mating is another domain where parent-offspring conflict over mating is manifested. The individuals who children consider optimal as mates are not considered optimal as in-laws by their parents. This conflict of interests results in parental attempts to control children’s mate choices, and children’s attempts to escape from this control. Parental control over mating, when successful, can affect the course of sexual selection and thus, the evolutionary trajectory of adaptations related to mating.",Chapter,,,May 7,0,"
Download",0,2.6,44
The Lesbian Space of Contemporary Greek-Cypriot Art,['Marilena Zackheos'],"This paper traces the ways Greek-Cypriot self-confessed lesbian artist Charitini Kyriakou takes up space in her visual work. It examines the sexual and spatial orientation in Kyriakou’s artistic and curatorial practices by focusing on four of her solo exhibitions from the last decade: ‘Months Stay’ («Μήνες Μείνε») (2010), ‘My Personal Persons’ («Προσωπικά μου Πρόσωπα») (2011), ‘Rooms’ («Δωμάτια») (2016) and ‘Desire’s Erebus’ («Του Πόθου το Ερεβώδες») (2018). As will be shown, the lesbian space of Kyriakou agrees with lesbian assembling practices, highlights the everyday as a site of creativity, delight, and protection, privileges the inner world, assumes a lesbian habitus through deportment, disposition, and attire, as well as transgresses heteronormativity’s spatial, sexual, and national boundaries.",Article,0, Cyprus Review,,1,"
Download",0,0.6,114
"Global, regional, and national burden of Guillain-Barré syndrome and its underlying causes from 1990 to 2019","['Nicola Bragazzi', 'Ali-Asghar Kolahi', 'Seyed Aria Nejadghaderi[...]', 'Saeid Safiri']","Background This article presents the first detailed analysis of the prevalence and disability burden of Guillain–Barré syndrome (GBS) from 1990 to 2019 by cause, age, sex, and Socio-demographic Index (SDI) in 204 countries and territories. Methods Data from the Global Burden of Diseases Study (GBD) 2019 were used. GBD 2019 modelled the prevalence of GBS using hospital and claims data. Years lived with disability (YLDs) were estimated as the product of the GBS prevalence and the disability weight. This article also reported proportions in the age-standardised prevalence rate that were due to six underlying causes of GBS. Results In 2019, there were 150,095 [95% uncertainty intervals (UI) 119,924 to 188,309] total cases of GBS worldwide, which resulted in 44,407 (95% UI 28,016 to 64,777) YLDs. Globally, there was a 6.4% (95% UI 3.6 to 9.5) increase in the age-standardised prevalence of GBS per 100,000 population between 1990 and 2019. High-income Asia Pacific [1.9 (95% UI: 1.5 to 2.4)] and East Asia [0.8 (95% UI: 0.6 to 1.0)] had the highest and lowest age-standardised prevalence rates (per 100,000), respectively, in 2019. Nationally, Japan [6.4 (95% UI: 5.3 to 7.7)] and China [0.8 (95% UI: 0.6 to 1.0)] had the highest and lowest age-standardised prevalence rates (per 100,000). The age-standardised burden of GBS increased with increasing age and was higher in males in all age groups. Furthermore, the age-standardised prevalence of GBS (per 100,000) had a positive association with the level of development, as measured by SDI, although this association was not strong. Upper respiratory infections and unknown causes accounted for the highest proportions of underlying causes. Conclusions Globally, the prevalence of GBS continues to increas
… Read more",Article,1, Journal of Neuroinflammation,Nov 7,1,"
Download",0,4.7,109
The Politics of Differentiated Integration: What do Governments Want? Country Report - Cyprus,['Nicos Trimikliniotis'],,Article,1, SSRN Electronic Journal,,0,"
Request full-text",0,0.1,3
"Sa081 FEAR OF COVID-19 AMONG IBD PATIENTS ACCORDING TO EMPLOYMENT STATUS, EDUCATION AND RESIDENCE AND COMPARED TO OTHER GI CONDITIONS","['Bobby Lo', 'Manuel Barreiro-De-Acosta', 'Charles N. Bernstein[...]', 'Simon Knowles']",,Article,1, Gastroenterology,,0,"
Request full-text",0,0.3,11
Partner's traits which motivate people to stay in an intimate relationship: An explorative analysis,"['Menelaos Apostolou', 'Christoforos Christoforou']","Intimate relationships vary in how long they last, and the current study attempted to identify partners' traits which are associated with longer relationship length and better perceived relationship prospects. In particular, Study 1 employed open-ended questionnaires and in-depth interviews in a sample of 207 Greek-speaking participants , and identified 75 partner traits which motivate people to continue an intimate relationship. Using quantitative research methods in a sample of 1189 Greek-speaking participants, Study 2 classified these traits in 11 broader factors. The ""Faithful and trustworthy"" and the ""Does well with my friends and family"" factors, were associated with more years in a relationship. Furthermore, the ""Faithful and trustworthy,"" the ""Gives me sexual satisfaction,"" the ""Committed to me"" and the ""Fun to be with"" factors, had a positive effect on the perceived prospects of the current relationship, which was mediated by relationship satisfaction. In addition, the ""Does well with my friends and family,"" had a direct positive effect on relationship prospects.",Article,1, Personality and Individual Differences,,1,"
Download",0,2.1,127
The Tabriz Older People Survey (TOPS-2019): A community-based cross-sectional study,"['Mostafa Araj-Khodaei', 'Sarvin Sanaie', 'Seyed Aria Nejadghaderi[...]', 'Akbar Azizi Zeinalhajlou']","Background: Population aging and its consequences area substantial global concern. The growth in the numbers of older people is one of the most important factors increasing the burden of non-communicable diseases (NCDs) on society. The Tabriz Older People Survey (TOPS) aimed to understand the socio-demographics, health-related behaviors, and health profile of older adults. Methods: This cross-sectional study was conducted on a representative sample of 1362 community dwelling older adults in Tabriz, the most populated city in the northwest of Iran. The sampling method was probability proportionate to size (PPS). Data collection was conducted in the households of the participants from summer 2019 to winter 2020. Trained interviewers administered the questionnaire, which measured socio-demographics, anthropometrics, social support, sleep quality, mental health, past medical history, dietary habits, traditional medicine, physical activity, and other health-related behaviors. Results: The sample of 1362 consisted of 56.4% fameless and 54.4% were young older people (60-69 years old). Almost half of the sample were completely illiterate. There was no daily walking in 13.3% of the sample, with women reporting a more sedentary lifestyle than males. Out of the 1362 participants, 135 (9.9%) were current smokers, which was higher in males (20.9% vs. 1.5%) and more than 88% of people who lived alone were women. In terms of sleep quality, anxiety, depression, cognitive status, daily functioning, and social support, men were significantly better than women. Hypertension and stroke were the most and least common underlying diseases (81.0% vs. 6.2%). Conclusions: The findings suggest that older women are signifi
… Read more",Preprint,,,May 17,1,"
Download",0,2.6,71
An evidence-based analysis of the psychosocial adaptability of conflict-exposed adolescents and the role of the education system as a protective environment,"['Alexandros Lordos', 'Herve Morin', 'Kostas A Fanti[...]', 'Eleana Hadjimina']","The ongoing armed conflict in eastern Ukraine, now in its fifth year, remains omnipresent in the daily lives of young people across the country including through its far-reaching socio-economic consequences and, for those living near the contact line, continued exposure to shelling and military operations. This study, based on analysis of data collected among 3,331 adolescents aged 13-17 from 48 randomly selected schools in government-controlled areas of Donetsk and Luhansk oblasts, provides an ecological and evidence-driven approach to exploring, firstly, how conflict exposure and other adversities impact on key development outcomes, and secondly, how life skills, school connectedness and family connectedness can provide protective buffers. Specifically, the study found that conflict exposure is associated with a broad range of internalizing and externalizing mental health problems; whereas exposure to micro-systemic violence (e.g. family abuse, school victimization) is additionally associated with school drop-out tendency and reduced readiness for civic participation. As for sources of resilience, the study found that collaborative skills and executive skills, in combination with parent support and teacher support, contribute most to resilience in adolescents exposed to violence in their microsystem. In contrast, adolescents that are resilient in the face of conflict exposure are more likely to be characterized by supportive relationships with peers, emotional connection to the school, inter-dependent values, collaborative problem-solving skills and tolerance of diversity. The study then goes on to explore in greater detail the specific role that can be played by the education system, measured through the concept of school connecte
… Read more",Book,,,,0,"
Download",1,1.8,67
Informalisation and Flexibilisation at Work: The Migrant Woman Precariat Speaks,"['Nicos Trimikliniotis', 'Mihaela Fulias-Souroulla']","The biographical interviews with migrant women across 11 EU countries illustrate how they cope with employment, integration and irregular immigration at the micro- and individual level. This chapter proposes a rethinking of the integration-related policies by locating the problem areas. Mechanisms for intervention and regulation of the informal labour markets have been severely curtailed by the neoliberal reforms since the 1980s. Therefore, immigration and labour policies are generating and reproducing vulnerable irregulars occupying marginal labour market positions; migrant women represent the core of the global precariat. Also, public debates on irregular work by migrants and particularly migrant women generally misrepresent the social realities as narrated by migrant workers themselves. The authors argue that any emancipation narrative or any reform proposal ought to take into account the coping practices of migrant women towards restrictive immigration and labour market policies",Chapter,,,,0,"
Download",6,3.3,43
